171	4653938072324992
172	4592000226062665
173	4804816871280979
174	4067484942544444
175	4028181119797890
176	4997685764064502
177	4302459598995202
178	4830051847715308
179	4415953391617009
180	4466424515294875
181	4683069726643225
182	4139973406763718
183	4435263648474998
184	4632646643635012
185	4381605779156204
186	4042983168287679
187	4680503390372151
188	4162570744068899
189	4528211383190491
190	4194527560648792
191	4600752717714333
192	4627785276233245
193	4835255557604728
194	4865434605785077
195	4555806667076096
196	4594999247176545
197	4550463393843814
198	4156507577331968
199	4483160794503326
200	4684181749253566
201	4236170153232953
202	4871515697133127
203	4636159212045536
204	4256601355347202
205	4175569071078161
206	4117742674369722
207	4445209936783226
208	4142923535894467
209	4604539865687734
210	4480461426045337
211	4951866761284426
212	4776811718858917
213	4332025328536568
214	4344583032239529
215	4630527952876516
216	4878115967152452
217	4050398656368403
218	4565632735309626
219	4624789931167379
220	4268107339526347
221	4740162201115222
222	4976068419008411
223	4849716943301711
224	4098877720370085
225	4118238641887903
226	4854090906444922
227	4219613891257346
228	4811078192347752
229	4416972722968617
230	4973653158909680
231	4509549184925471
232	4242310082039309
233	4907968144657420
234	4121310381923902
235	4683040845959925
236	4384705145071587
237	4968489858402651
238	4118339705590795
239	4244793620277408
240	4728601310679392
241	4252269657712103
242	4912946294338010
243	4693534467975225
244	4784546804987580
245	4956816473281157
246	4688449193144847
247	4576932163357346
248	4019716561718414
249	4406656186677820
250	4933337968660936
251	4957628978964479
252	4358039995869524
253	4240589272871157
254	4948257076796740
255	4765731897612559
256	4386332455904519
257	4670111335475667
258	4918084424106703
259	4541489427112712
260	4400001835740131
261	4301975959788515
262	4233650562539638
263	4645179380323654
264	4998605286217494
265	4750621271663327
266	4688996503671265
267	4170342588647232
268	4458283780422334
269	4640552442811376
270	4109576274225680
271	4478990301662059
272	4972382863012454
273	4492497077198997
274	4927641901206717
275	4965153577880943
276	4623322507180831
277	4302605045006395
278	4173861051084646
279	4528914464592184
280	4268083865736867
281	4576209211919652
282	4605458242833094
283	4622208984911064
284	4053617913734140
285	4540569940433199
286	4670992757008593
287	4759334653969079
288	4478258087907639
289	4534428013589098
290	4525386800017288
291	4110376168685074
292	4760921303358872
293	4032503442063928
294	4051010388686767
295	4875595757781599
296	4278038010199203
297	4440312031520405
298	4290301697797127
299	4732902313719936
300	4365022094957383
301	4740930932130474
302	4991374775494521
303	4206833227515333
304	4152341905894933
305	4979859392539969
306	4637771036701117
307	4132007937193371
308	4736985920339202
309	4327323209359730
310	4475222501351058
311	4221595264876420
312	4765038346645606
313	4480676811643145
314	4783570082954147
315	4420130356046432
316	4657335104143811
317	4195688834447855
318	4392422683106540
319	4606235240101982
320	4822435494903392
321	4099942951603320
322	4112387956505950
323	4958091960967910
324	4351141234078516
325	4500000107720549
326	4365283978856642
327	4068165024432785
328	4075352922234098
329	4089185587459285
330	4502492283449696
331	4932862424767109
332	4770721395347850
333	4042033837010530
334	4158726976266249
335	4559573873515178
336	4871424344791892
337	4664979681312504
338	4706902298672458
339	4786731807449170
340	4900325446702007
341	4390484846367304
342	4321725949498568
343	4376784704408456
344	4768649737654242
345	4760663324640223
346	4256994983295533
347	4713834526120870
348	4758797607393839
349	4750811343198069
350	4402119034629778
351	4814375089932184
352	4651219624077715
353	4719912007027766
354	4640676465804008
355	4892029458734847
356	4546933367273492
357	4104225565108024
358	4773672975773469
359	4221445070855871
360	4644697834252394
361	4629540416700050
362	4417244311465812
363	4096590001417507
364	4399876474749953
365	4647181725840721
366	4018819647923627
367	4076865207877165
368	4997025022299840
369	4100450897746853
370	4572866704873169
371	4739473112670475
372	4924346519222063
373	4895390362028289
374	4565446759047610
375	4242435239621889
376	4719740181432506
377	4824441919858979
378	4396012000349422
379	4291621987046144
380	4031353174944049
381	4072266459899284
382	4238330790631946
383	4616275662158134
384	4873115930017100
385	4072179790332008
386	4590007676980371
387	4050288445604715
388	4811903263831766
389	4511761921510468
390	4282857227971037
391	4657923989299228
392	4311540129591633
393	4214818863004684
394	4682026092819616
395	4261913721762995
396	4918837387099037
397	4772093649230094
398	4657558466032229
399	4989830631330625
400	4614215461476206
401	4392523180147984
402	4022989361538739
403	4246653745109563
404	4703749717352177
405	4611475223628832
406	4762144635030204
407	4884432405719251
408	4361582692349048
409	4305347005987127
410	4419028569736711
411	4290626617394039
412	4431448103668515
413	4927126994871155
414	4812448934331043
415	4244438183204924
416	4785908793387314
417	4295499513223636
418	4502644600607915
419	4566160696594209
420	4387821065073136
421	4088907595220099
422	4276246537177402
423	4133035527807174
424	4129340149391714
425	4457652103469076
426	4929746366433447
427	4349880126674370
428	4379458837424014
429	4982210745943059
430	4051141106174263
431	4338728764754017
432	4854515703003422
433	4071129137675412
434	4852838839853581
435	4269146564358611
436	4941177119873990
437	4381326313321135
438	4508264331712639
439	4150492561734756
440	4602021996420238
441	4996741138732737
442	4361926961880979
443	4281271781134852
444	4722146494859945
445	4194202255549313
446	4017944233240896
447	4561623213456629
448	4328484916669297
449	4702168164889907
450	4203896108630508
451	4662633255967878
452	4511033344617977
453	4218077828707925
454	4793224667762479
455	4237649296874655
456	4955559475267813
457	4478780206383962
458	4696107821154717
459	4006789140263116
460	4281447673781493
461	4934326532489061
462	4823607334888673
463	4080221079565617
464	4116499498309365
465	4422725022026516
466	4146890447775462
467	4348104673307099
468	4341560140970065
469	4165269470097381
470	4065685993865247
471	4838819234236183
472	4118676091249712
473	4686719499133880
474	4713105821363568
475	4187504278110604
476	4764481407983857
477	4912513315427782
478	4215569818199942
479	4104664367782539
480	4023707219922171
481	4823427982302988
482	4837552441509875
483	4075662174958933
484	4588600763977344
485	4087962733120405
486	4986607003659515
487	4543657914522191
488	4499684791341341
489	4519966505691541
490	4905208527469875
491	4123709878450089
492	4995812004862790
493	4719198098249614
494	4092235256926984
495	4648815826347743
496	4683804003105047
497	4141629531745691
498	4501262148870720
499	4863761391784613
500	4090270948002854
501	4289223291054551
502	4973759805567472
503	4310729085236744
504	4709081085422646
505	4969433664736117
506	4130465893592089
507	4527775527979440
508	4212412591785921
509	4407173870014053
510	4717354477262833
511	4762760248044074
512	4011672606856776
513	4138770763737165
514	4718095749984352
515	4369706542714836
516	4470220133800133
517	4803178124653515
518	4085697698306613
519	4340449173064833
520	4572637270091555
521	4260968439421442
522	4980326339112968
523	4143360567332448
524	4919308866500050
525	4132610762282498
526	4664218396826841
527	4332207613675604
528	4521501391942066
529	4899101967456171
530	4644027656678635
531	4970080516915600
532	4689304846341424
533	4143927099945879
534	4970663789354126
535	4485130688189910
536	4588115516334909
537	4676046204691511
538	4087924727200841
539	4018416131963191
540	4687331282113811
541	4089956619884892
542	4207985125492954
543	4587177658054928
544	4229419692152415
545	4879711980420774
546	4682149052104694
547	4068339209067100
548	4620854252416716
549	4322776040006718
550	4261596474032938
551	4456555181316823
552	4467054211995811
553	4940305501707424
554	4970492469077892
555	4973090175257019
556	4760433105375351
557	4552507873869174
558	4920476854824472
559	4362955903441599
560	4143641334305134
561	4561544704045566
562	4856567870630329
563	4721028388837651
564	4550835260445346
565	4516484090908554
566	4404262844297176
567	4732955326503796
568	4454630723644917
569	4585188207151786
570	4755969143405855
571	4520835510214275
572	4284397512926972
573	4628644439360453
574	4783985680285860
575	4109676825507600
576	4606577130460717
577	4862211315214124
578	4737001767360381
579	4167290480031275
580	4538417518678767
581	4146954753953079
582	4909675895296518
583	4969381723956863
584	4983827193026183
585	4695712757848546
586	4624232693264472
587	4940988250348340
588	4771115937825425
589	4678058270196786
590	4607007980994655
591	4869989597421193
592	4458299145533938
593	4549136777956600
594	4894265157609165
595	4922986875985407
596	4990209441947968
597	4302143148910578
598	4793685520367740
599	4012831532739329
600	4472291905315913
601	4275081981924855
602	4193184760496027
603	4032284671445090
604	4552063532568252
605	4269093932220232
606	4595558247617947
607	4089532572189213
608	4746852410980267
609	4939729806369809
610	4345941754269497
611	4738136773685170
612	4418939893572088
613	4913452704723445
614	4593174965783184
615	4115257567298989
616	4609358617575211
617	4402134398178932
618	4315782782303346
619	4885812717546931
620	4116833989050825
621	4894041552692639
622	4031719897664934
623	4417140567725018
624	4093591984504991
625	4292910870593257
626	4277780096264762
627	4608996897746449
628	4704237161222558
629	4889521919088925
630	4458932463423775
631	4273408572331129
632	4231853157841052
633	4401175855936131
634	4762522325258260
635	4300697098742515
636	4443804744160153
637	4286528777772044
638	4448646390592295
639	4536594123707181
640	4571882869262057
641	4302229337415071
642	4305278834363927
643	4861608551300171
644	4170184089703050
645	4703136401260389
646	4509922351223394
647	4565508930628939
648	4199553186146263
649	4205790120435764
650	4389046912777873
651	4010459339771212
652	4879002499813695
653	4354966125331112
654	4109427269649189
655	4571270064411317
656	4749750784189720
657	4605414021210418
658	4420555377210585
659	4928579237696103
660	4256473651257984
661	4492135440862192
662	4583617553667229
663	4122841483775575
664	4584608498625660
665	4733678950760206
666	4309597822146804
667	4780048877494184
668	4476517177770757
669	4289990888091481
670	4750643421892929
671	4180381645027945
672	4327153998276351
673	4810267441507479
674	4763446047995893
675	4798066047610935
676	4524462272047441
677	4295250910006912
678	4227884744313145
679	4137678669175664
680	4588726855907665
681	4692233209152091
682	4891668134934957
683	4176232741312184
684	4185786954065648
685	4620948126729914
686	4800591899032033
687	4134855620736999
688	4406313491111141
689	4258934915833165
690	4131645720137112
691	4291122783787973
692	4776070234677042
693	4753352566124026
694	4655213450593719
695	4325096417568811
696	4738593997158329
697	4947204062430414
698	4110969099215662
699	4045331979053863
700	4174977552394950
701	4297456753281060
702	4119685776119818
703	4874652113013083
704	4955153311744258
705	4048611440239531
706	4652087369736418
707	4892734097664525
708	4316952007501995
709	4254708077903485
710	4601357375663753
711	4025445736677634
712	4010709972750711
713	4931684912044127
714	4660693293170945
715	4428463728994985
716	4268142753156990
717	4894435830475561
718	4650276648883305
719	4072892116346425
720	4298018706094203
721	4191948363946659
722	4191598258516396
723	4061950510822434
724	4312391244034540
725	4299789982059917
726	4367751355818565
727	4958005493227386
728	4296183269135777
729	4493069977676478
730	4212905598756233
731	4409525748891319
732	4982756715252780
733	4515997040153824
734	4061845900491826
735	4589031523831432
736	4021421482444911
737	4664984813509795
738	4703748927787388
739	4612884509463591
740	4214426343210697
741	4032103047213943
742	4126894900501799
743	4147318291668533
744	4901642530818724
745	4075877875342530
746	4952994252456615
747	4621580387553169
748	4125479937512984
749	4298522505196010
750	4892552309438995
751	4454091412128136
752	4141560901222591
753	4049469052842822
754	4531017249217021
755	4055556559056269
756	4543862474472049
757	4469422684199740
758	4006710452620933
759	4916426642369450
760	4511890128192810
761	4424866990131520
762	4597461401851592
763	4324566680144913
764	4608796325387141
765	4891725586535615
766	4846766187573221
767	4743295374454866
768	4595324755280887
769	4922741852217666
770	4246887806989642
771	4872072539220521
772	4994593398176333
773	4540790527520881
774	4149191014276761
775	4985299251097746
776	4676043593616670
777	4593538045120288
778	4120034087971434
779	4365637474646700
780	4001142094670164
781	4700343505068592
782	4144216691779251
783	4209666759281537
784	4815565645736272
785	4320239706015111
786	4238288817071563
787	4089654648804193
788	4018320004448001
789	4662432586463735
790	4183837716962226
791	4359193080383740
792	4965448726670942
793	4409472848195319
794	4381637954883286
795	4371074218443263
796	4713530734024918
797	4288472936119508
798	4810885343710444
799	4944124152455944
800	4379199062821652
801	4760205267748033
802	4694330520096003
803	4258912489335270
804	4246205294935573
805	4552576446164918
806	4412611279429540
807	4986695486358218
808	4135195300840038
809	4895411095150537
810	4649773703377995
811	4026474774015381
812	4931928133186757
813	4976321643939244
814	4160133471909686
815	4297101496478447
816	4749583253240165
817	4640580885573732
818	4717594482555578
819	4926152350699262
820	4798970689318584
821	4285154658971000
822	4591129701582698
823	4873452335613526
824	4567521627110606
825	4800642342027524
826	4872371186913184
827	4574158893149728
828	4909102908027434
829	4127679914816450
830	4479232171529277
831	4079871858403225
832	4331555969226716
833	4550007123505944
834	4240928121470581
835	4790161021667320
836	4235874833398867
837	4050580433825637
838	4063967296300698
839	4188601372953035
840	4440774718498918
841	4485429488465011
842	4398811222183016
843	4087416035333166
844	4119743236297771
845	4332579438975884
846	4133928093445736
847	4351155749063896
848	4017572248875669
849	4579239456518072
850	4584553194116103
851	4269778726968778
852	4493884279567393
853	4484339598158888
854	4709764497781671
855	4230744974529965
856	4922141359877619
857	4470252315205039
858	4007504345411884
859	4567865553445639
860	4211519160480980
861	4517865408348021
862	4722129164046878
863	4856885694808198
864	4515046347967674
865	4806413527376860
866	4360496551480912
867	4610690437202379
868	4316297714403535
869	4365517535133957
870	4574418023791645
871	4234043492107800
872	4734589836404647
873	4133174654326144
874	4546664536954551
875	4579815110592528
876	4282249343075457
877	4331997473555596
878	4140976747693244
879	4557561657125167
880	4709140456925767
881	4731356275754764
882	4732079706626968
883	4996835296046813
884	4320823661664011
885	4237484264873566
886	4042799132186270
887	4805187112391168
888	4926401373920456
889	4652601063582686
890	4827116340160016
891	4041833841366831
892	4877403763845102
893	4050820225777566
894	4461754276770936
895	4163038737623087
896	4408167723175318
897	4668949917002019
898	4451402675016871
899	4035110826543520
900	4873169158732437
901	4053912121219251
902	4413608185260620
903	4816655274998621
904	4551259252636516
905	4131103796164883
906	4148183265780345
907	4165131602075448
908	4254777834652925
909	4234793282666601
910	4442131315298316
911	4786882728913032
912	4123368715552233
913	4094219181437778
914	4890275398738685
915	4061214164835949
916	4401529499637010
917	4406991592323895
918	4642383684356021
919	4490543164197988
920	4381866304513166
921	4939680598349345
922	4224188059420203
923	4752001767023526
924	4968399401338643
925	4532977036410262
926	4151952005418505
927	4508396121869375
928	4778867030080851
929	4699945870444001
930	4902455849923377
931	4866296017581785
932	4451911412820544
933	4627895234770772
934	4118218546585323
935	4354129450406393
936	4023305508763701
937	4154903743110307
938	4356699714332732
939	4742327579807134
940	4565920825987769
941	4375264380885294
942	4784501047612446
943	4309276850441243
944	4388112306633774
945	4375781959567367
946	4278783339859462
947	4203936780078541
948	4172218411923768
949	4755461463147002
950	4359806013713069
951	4742928177846174
952	4173457222717576
953	4606609804217618
954	4304232981755303
955	4245405601771858
956	4940654187494736
957	4262635611462886
958	4732259919232800
959	4009580538781083
960	4696071803785692
961	4981545586430554
962	4870413038577411
963	4694860252389390
964	4287853686081603
965	4752318887928495
966	4832556651716075
967	4622771438020121
968	4624442518220720
969	4613987211294920
970	4197794351137974
971	4673233364804489
972	4462014137009860
973	4987452632510196
974	4023997229822053
975	4343287600678164
976	4406763406243233
977	4783683450966351
978	4657623721266465
979	4312607458691844
980	4637903069840781
981	4206585407637457
982	4344776070816469
983	4656833781456481
984	4373038675108014
985	4146993492990398
986	4913409757130712
987	4614417994317853
988	4907897764805136
989	4464695144608971
990	4924312384626374
991	4812934677580367
992	4202282396788319
993	4929872143400861
994	4027820932503115
995	4595225131148054
996	4378264923144321
997	4576526271697120
998	4985151753138553
999	4539268564930498
1000	4620502206354281
1001	4994082973533621
1002	4847681833069129
1003	4285286003544130
1004	4949501282973745
1005	4170598595385724
1006	4326763441589563
1007	4075109523006816
1008	4098872543203779
1009	4457331217485316
1010	4375201592956034
1011	4749973604559258
1012	4490253277987172
1013	4276655617253794
1014	4163428550648495
1015	4420596880722153
1016	4733312947448846
1017	4777878542475381
1018	4322330402630762
1019	4250928173433815
1020	4902400683825049
1021	4560675461374665
1022	4901304964866212
1023	4727150570977147
1024	4743488510646772
1025	4024076427545789
1026	4702923524237498
1027	4593645745231925
1028	4358029642605462
1029	4396047194082447
1030	4915427137715547
1031	4927581458540219
1032	4619327798020543
1033	4431735142325945
1034	4710541390739882
1035	4328669190772631
1036	4938756390895437
1037	4769932741366162
1038	4365875807191107
1039	4555861882701507
1040	4136379521721156
1041	4053795834860739
1042	4456324720559512
1043	4896595315486066
1044	4676182570038530
1045	4871326992992625
1046	4718149597768761
1047	4350727404319317
1048	4590831250387699
1049	4704800625739457
1050	4176420221891500
1051	4981765820084914
1052	4883958195901114
1053	4539985568218808
1054	4612973546263690
1055	4545961931158080
1056	4985885981357770
1057	4030804181448789
1058	4775870889251808
1059	4605681948860703
1060	4763914326892693
1061	4740030499734089
1062	4903965165095062
1063	4525393631235253
1064	4259497623367917
1065	4166604560470172
1066	4334597795156193
1067	4990446107218983
1068	4611106192950358
1069	4640275488181278
1070	4667656448955653
1071	4229169199037763
1072	4767383173919908
1073	4542597662395682
1074	4815671283516370
1075	4949777008008681
1076	4589318762040332
1077	4817384817096038
1078	4155183550465420
1079	4175607479973987
1080	4925383170565380
1081	4192467855947751
1082	4552488829304980
1083	4663079652072087
1084	4937555163724746
1085	4152746400615783
1086	4356938138177244
1087	4933107937965041
1088	4472111046465296
1089	4976949646223370
1090	4806799690981746
1091	4509200188702223
1092	4545803899542980
1093	4881815613770368
1094	4766130859342132
1095	4334953396474495
1096	4992401661366239
1097	4022290634151768
1098	4495925636257380
1099	4370381140298843
1100	4785713697638725
1101	4077516887654130
1102	4062870799492791
1103	4488811742658803
1104	4446152004697366
1105	4158215181972015
1106	4946346946803471
1107	4398206422984398
1108	4644600427418455
1109	4127219888005366
1110	4142325619069836
1111	4841482297110525
1112	4963139820415209
1113	4082758272627932
1114	4211981977475506
1115	4229852517194297
1116	4552709644769994
1117	4401576229118803
1118	4916048835040555
1119	4512153081914723
1120	4317620823604314
1121	4912031601961331
1122	4379304482806990
1123	4914035638711351
1124	4542370688713217
1125	4544441378517594
1126	4276998628683231
1127	4505648825919036
1128	4438183483073001
1129	4667460989624509
1130	4930515462484803
1131	4759156707314949
1132	4943525335482947
1133	4731075785691197
1134	4193268088909660
1135	4296085688067343
1136	4480649403803500
1137	4027088468867474
1138	4001749792514286
1139	4806682117524291
1140	4226804652125852
1141	4315145460954329
1142	4845029182547281
1143	4787963076656255
1144	4269201048654935
1145	4193700788829426
1146	4793930673204716
1147	4851844214292883
1148	4957583713611044
1149	4377799218005290
1150	4802298100356700
1151	4425336029153605
1152	4807811056859017
1153	4514111232022000
1154	4491202613088608
1155	4616814220503363
1156	4325081597825074
1157	4818853403147263
1158	4994371814723115
1159	4410444230372480
1160	4765620890832373
1161	4780018922871439
1162	4956166051590987
1163	4682487219955131
1164	4520556751477443
1165	4319132526780340
1166	4920150612208290
1167	4971111163744891
1168	4459584589736025
1169	4798857010235860
1170	4926813214028408
1171	4409842427161256
1172	4843808625755490
1173	4017448650704194
1174	4601321834329844
1175	4638904638242789
1176	4849632014071259
1177	4425154139774933
1178	4798988655880288
1179	4937325935722810
1180	4376429812634888
1181	4104036309445469
1182	4483411617864902
1183	4309051611035737
1184	4297329370718865
1185	4127019239263346
1186	4303771088362498
1187	4019722554185504
1188	4052375141192505
1189	4295317983005756
1190	4005376408804590
1191	4799979985308248
1192	4354084608562854
1193	4436970482364122
1194	4951312263726408
1195	4847916191295514
1196	4040900050162309
1197	4591515985919533
1198	4483599669589565
1199	4535508903836920
1200	4509196966192126
1201	4316539803597655
1202	4440366587153649
1203	4739632621466515
1204	4645643874307895
1205	4076466721836967
1206	4696496514182196
1207	4948736200652572
1208	4186384308823810
1209	4539195901364414
1210	4391923789332089
1211	4054963879270235
1212	4349958394077714
1213	4213627618971209
1214	4908585925521853
1215	4629993115232455
1216	4986848153399508
1217	4316389617452774
1218	4957286271381311
1219	4754403944616172
1220	4649397080649493
1221	4508346760196168
1222	4147436266902495
1223	4275827078732290
1224	4909293040595170
1225	4587132747758823
1226	4071944046588989
1227	4185262117888003
1228	4719146480645428
1229	4498195178776182
1230	4870039816791450
1231	4635241915783521
1232	4229668653393661
1233	4749338204908562
1234	4038866907633061
1235	4803336121156953
1236	4649792161609954
1237	4761633963955215
1238	4166480083521530
1239	4885310675455278
1240	4970994386879698
1241	4093630689346058
1242	4038595783560458
1243	4118311127199919
1244	4155512314578443
1245	4446853499953574
1246	4242521636734688
1247	4070632422853439
1248	4531202124897796
1249	4844017809708759
1250	4376124314358397
1251	4194944055416710
1252	4115282102296652
1253	4200300170998094
1254	4409732752996121
1255	4492826513866496
1256	4380484834371732
1257	4930525090253041
1258	4635152108543913
1259	4149956493142183
1260	4869523367748053
1261	4816240059186153
1262	4934029040183982
1263	4238913244334512
1264	4169230073310189
1265	4961308386902791
1266	4499617070272548
1267	4260415187329401
1268	4157180116343503
1269	4029545505492424
1270	4763308344267378
1271	4798996538571156
1272	4094157651240449
1273	4567466754754117
1274	4397628081508245
1275	4279567313825295
1276	4717101132356298
1277	4164400515119804
1278	4397116420143395
1279	4632358960553907
1280	4592310826304965
1281	4020172725888510
1282	4748072314057355
1283	4821020154574963
1284	4660041986950985
1285	4066041081505056
1286	4678326396756845
1287	4421629608253067
1288	4825879028868117
1289	4755130976464945
1290	4992235055206654
1291	4371126349794293
1292	4888415801865279
1293	4161882686511658
1294	4262630911613171
1295	4042148230681487
1296	4883246315779325
1297	4426539966572567
1298	4599270291496212
1299	4480953875203961
1300	4828807812573186
1301	4561155082942561
1302	4966090939844291
1303	4462668491285117
1304	4179793689043963
1305	4246949902597248
1306	4362242013444254
1307	4129783939269451
1308	4908707901458864
1309	4249659995718331
1310	4051026127913981
1311	4827932514323671
1312	4850125104998131
1313	4682406536479047
1314	4794935202774641
1315	4789793111025226
1316	4876778955219427
1317	4072978791071618
1318	4427983374930042
1319	4518393147391144
1320	4768829408326425
1321	4092814860401434
1322	4215304738871697
1323	4533120567961051
1324	4969513358724659
1325	4306074241635026
1326	4666593907227715
1327	4265154495527845
1328	4493835870113649
1329	4343885244000974
1330	4577928233485355
1331	4983247727901035
1332	4056694998428473
1333	4204818895938729
1334	4052288825633472
1335	4336299042982863
1336	4828365693912643
1337	4750811506292576
1338	4659978986220294
1339	4688456643962181
1340	4899187100745513
1341	4540651032616509
1342	4677675781486546
1343	4056791758040827
1344	4107197116716026
1345	4139938668278929
1346	4012133640922255
1347	4927450841101289
1348	4159138783735136
1349	4621836585095530
1350	4451545853928026
1351	4057700162742794
1352	4293371016158795
1353	4084510182462449
1354	4875765989805033
1355	4319311455107572
1356	4394834747457149
1357	4906616159109800
1358	4021825843307882
1359	4503845093415687
1360	4019340622691401
1361	4228339629884875
1362	4467483728113164
1363	4648071624765559
1364	4931246624846684
1365	4539391376497330
1366	4858324995154209
1367	4925106403344863
1368	4888062347010711
1369	4032454214954318
1370	4076247258767084
1371	4179376827031833
1372	4296885732910780
1373	4125434241184798
1374	4987279464137636
1375	4929690069406963
1376	4797348429323118
1377	4935406322178923
1378	4980170075531498
1379	4883005019855769
1380	4119912327015976
1381	4690797278430077
1382	4923175765598665
1383	4258540723290504
1384	4678229521095727
1385	4109411474193795
1386	4174892435685658
1387	4272334133846952
1388	4177978247309327
1389	4673048175803607
1390	4284684648162360
1391	4872269089786840
1392	4874527436432170
1393	4018225243038028
1394	4174045929601901
1395	4026090740242253
1396	4515307774285331
1397	4342975790300273
1398	4473970277863951
1399	4435953011614556
1400	4552124165213291
1401	4041380302863070
1402	4218289827633834
1403	4397960752392124
1404	4651062244043422
1405	4985800006214252
1406	4887357192266074
1407	4492581162742585
1408	4706466618419024
1409	4614495242007633
1410	4380756681292750
1411	4163625811333391
1412	4174686631847504
1413	4038353039690624
1414	4844032040140084
1415	4668356973981245
1416	4710762653857290
1417	4258454250337482
1418	4470094473780928
1419	4302977892283991
1420	4442669498825173
1421	4252230515109171
1422	4308134236931497
1423	4695579861048242
1424	4711751208025544
1425	4158189917476213
1426	4354359812689291
1427	4795893674636500
1428	4698192511575460
1429	4222851432532273
1430	4833822639241282
1431	4385542550397838
1432	4970743373326167
1433	4068453407549890
1434	4009655412533089
1435	4909476086039225
1436	4031519076208671
1437	4394487088437194
1438	4019174000165682
1439	4751742747673481
1440	4602711500144478
1441	4355409712183868
1442	4591767279203260
1443	4669194042845268
1444	4793004133786645
1445	4209505797272878
1446	4945990930866704
1447	4993897247610454
1448	4527926154930558
1449	4283705348795695
1450	4186584689495647
1451	4921862407906545
1452	4030706339793398
1453	4870376050582967
1454	4076858756829646
1455	4679561868836688
1456	4697190798599022
1457	4041918518155417
1458	4615208565171442
1459	4342171913064422
1460	4717641201286975
1461	4128977103280382
1462	4537727205252325
1463	4741359762930184
1464	4940900844885257
1465	4973407128688514
1466	4003122670942607
1467	4673455764138016
1468	4936947535388758
1469	4931106640860889
1470	4663815436337613
1471	4018572954662920
1472	4639212037925973
1473	4448243898487028
1474	4372578507866157
1475	4008887556292278
1476	4631670161807564
1477	4325923429347738
1478	4978828585334182
1479	4540254519940409
1480	4128582765868597
1481	4601641810612388
1482	4488093134151313
1483	4102139769488904
1484	4594292765511073
1485	4685494080653016
1486	4828151524661413
1487	4143358888061712
1488	4675618795678734
1489	4416742505233319
1490	4903129638911260
1491	4677675037166793
1492	4169842756754002
1493	4685717139097151
1494	4959311269884924
1495	4938983858891829
1496	4312316203189100
1497	4412808613471309
1498	4543416158127567
1499	4800885286787922
