89	4	4732902313719936
89	3	4365022094957383
91	0	4740930932130474
90	0	4991374775494521
91	1	4206833227515333
92	0	4152341905894933
92	1	4979859392539969
94	0	4637771036701117
92	1	4132007937193371
93	0	4736985920339202
93	1	4327323209359730
95	0	4475222501351058
96	0	4221595264876420
96	1	4765038346645606
97	0	4480676811643145
96	1	4783570082954147
97	1	4420130356046432
97	0	4657335104143811
97	0	4195688834447855
98	0	4392422683106540
98	1	4606235240101982
98	2	4822435494903392
98	1	4099942951603320
98	1	4112387956505950
98	3	4958091960967910
98	4	4351141234078516
98	5	4500000107720549
99	0	4365283978856642
99	1	4068165024432785
100	0	4075352922234098
100	2	4089185587459285
100	1	4502492283449696
100	3	4932862424767109
100	4	4770721395347850
100	6	4042033837010530
100	5	4158726976266249
100	6	4559573873515178
101	0	4871424344791892
101	1	4664979681312504
101	2	4706902298672458
102	1	4786731807449170
101	2	4900325446702007
101	2	4390484846367304
102	0	4321725949498568
102	2	4376784704408456
102	3	4768649737654242
103	0	4760663324640223
102	4	4256994983295533
103	1	4713834526120870
103	2	4758797607393839
103	3	4750811343198069
106	0	4402119034629778
104	0	4814375089932184
104	1	4651219624077715
104	2	4719912007027766
104	3	4640676465804008
105	0	4892029458734847
106	2	4546933367273492
106	1	4104225565108024
107	0	4773672975773469
106	2	4221445070855871
107	1	4644697834252394
108	0	4629540416700050
108	1	4417244311465812
108	2	4096590001417507
109	0	4399876474749953
109	1	4647181725840721
109	2	4018819647923627
110	0	4076865207877165
111	0	4997025022299840
110	1	4100450897746853
111	1	4572866704873169
111	2	4739473112670475
111	3	4924346519222063
111	4	4895390362028289
111	3	4565446759047610
112	0	4242435239621889
112	1	4719740181432506
112	2	4824441919858979
114	0	4396012000349422
114	1	4291621987046144
112	2	4031353174944049
112	2	4072266459899284
113	0	4238330790631946
114	2	4616275662158134
116	0	4873115930017100
114	2	4072179790332008
115	0	4590007676980371
116	3	4050288445604715
116	1	4811903263831766
116	2	4511761921510468
116	5	4282857227971037
116	6	4657923989299228
116	7	4311540129591633
116	8	4214818863004684
116	4	4682026092819616
117	0	4261913721762995
118	1	4918837387099037
117	1	4772093649230094
117	2	4657558466032229
117	3	4989830631330625
118	0	4614215461476206
119	0	4392523180147984
118	2	4022989361538739
119	2	4246653745109563
119	1	4703749717352177
120	1	4611475223628832
120	0	4762144635030204
121	1	4884432405719251
122	0	4361582692349048
122	1	4305347005987127
121	0	4419028569736711
122	2	4290626617394039
122	3	4431448103668515
123	0	4927126994871155
123	1	4812448934331043
123	2	4244438183204924
124	0	4785908793387314
124	1	4295499513223636
124	2	4502644600607915
124	2	4566160696594209
125	0	4387821065073136
125	1	4088907595220099
125	2	4276246537177402
126	0	4133035527807174
126	1	4129340149391714
126	2	4457652103469076
126	1	4929746366433447
126	1	4349880126674370
128	0	4379458837424014
127	0	4982210745943059
127	1	4051141106174263
128	1	4338728764754017
128	0	4854515703003422
128	2	4071129137675412
128	3	4852838839853581
129	0	4269146564358611
130	1	4941177119873990
130	2	4381326313321135
131	0	4508264331712639
131	1	4150492561734756
130	0	4602021996420238
132	0	4996741138732737
133	0	4361926961880979
133	1	4281271781134852
133	2	4722146494859945
133	3	4194202255549313
134	0	4017944233240896
134	1	4561623213456629
134	2	4328484916669297
134	4	4702168164889907
134	3	4203896108630508
134	5	4662633255967878
135	0	4511033344617977
136	0	4218077828707925
135	0	4793224667762479
136	1	4237649296874655
136	2	4955559475267813
137	0	4478780206383962
137	1	4696107821154717
137	2	4006789140263116
137	3	4281447673781493
137	4	4934326532489061
137	5	4823607334888673
138	0	4080221079565617
137	5	4116499498309365
138	1	4422725022026516
138	2	4146890447775462
138	4	4348104673307099
138	5	4341560140970065
138	3	4165269470097381
139	0	4065685993865247
138	5	4838819234236183
139	1	4118676091249712
139	2	4686719499133880
139	3	4713105821363568
140	0	4187504278110604
140	1	4764481407983857
140	2	4912513315427782
140	3	4215569818199942
140	2	4104664367782539
140	4	4023707219922171
141	0	4823427982302988
141	1	4837552441509875
142	0	4075662174958933
142	1	4588600763977344
142	2	4087962733120405
143	0	4986607003659515
142	2	4543657914522191
143	1	4499684791341341
143	2	4519966505691541
143	3	4905208527469875
142	3	4123709878450089
144	1	4995812004862790
144	0	4719198098249614
144	2	4092235256926984
144	3	4648815826347743
145	0	4683804003105047
148	0	4141629531745691
144	3	4501262148870720
145	1	4863761391784613
146	0	4090270948002854
144	3	4289223291054551
148	0	4973759805567472
147	0	4310729085236744
148	2	4709081085422646
148	1	4969433664736117
148	3	4130465893592089
148	4	4527775527979440
149	0	4212412591785921
148	4	4407173870014053
149	1	4717354477262833
149	2	4762760248044074
149	3	4011672606856776
149	4	4138770763737165
150	0	4718095749984352
150	1	4369706542714836
151	0	4470220133800133
151	1	4803178124653515
151	2	4085697698306613
151	3	4340449173064833
151	4	4572637270091555
151	5	4260968439421442
155	4	4980326339112968
152	0	4143360567332448
155	4	4919308866500050
153	0	4132610762282498
154	0	4664218396826841
154	1	4332207613675604
155	0	4521501391942066
155	1	4899101967456171
155	2	4644027656678635
156	0	4970080516915600
155	3	4689304846341424
156	2	4143927099945879
156	1	4970663789354126
156	2	4485130688189910
156	3	4588115516334909
156	4	4676046204691511
157	0	4087924727200841
158	0	4018416131963191
157	1	4687331282113811
157	0	4089956619884892
157	2	4207985125492954
159	0	4587177658054928
159	2	4229419692152415
159	1	4879711980420774
160	0	4682149052104694
160	2	4068339209067100
160	0	4620854252416716
160	1	4322776040006718
160	3	4261596474032938
160	4	4456555181316823
161	0	4467054211995811
161	1	4940305501707424
161	2	4970492469077892
161	1	4973090175257019
161	3	4760433105375351
162	0	4552507873869174
162	1	4920476854824472
162	2	4362955903441599
163	0	4143641334305134
163	1	4561544704045566
163	2	4856567870630329
163	3	4721028388837651
163	4	4550835260445346
165	0	4516484090908554
164	0	4404262844297176
165	1	4732955326503796
165	3	4454630723644917
165	2	4585188207151786
166	0	4755969143405855
166	1	4520835510214275
167	0	4284397512926972
168	1	4628644439360453
169	0	4783985680285860
169	1	4109676825507600
169	2	4606577130460717
167	0	4862211315214124
170	0	4737001767360381
170	1	4167290480031275
170	2	4538417518678767
168	0	4146954753953079
171	0	4909675895296518
170	3	4969381723956863
171	0	4983827193026183
171	1	4695712757848546
171	2	4624232693264472
172	0	4940988250348340
172	1	4771115937825425
172	2	4678058270196786
175	0	4607007980994655
173	0	4869989597421193
173	1	4458299145533938
174	0	4549136777956600
174	1	4894265157609165
174	2	4922986875985407
175	1	4990209441947968
175	2	4302143148910578
175	3	4793685520367740
176	1	4012831532739329
175	3	4472291905315913
175	4	4275081981924855
176	1	4193184760496027
176	0	4032284671445090
176	3	4552063532568252
176	2	4269093932220232
176	3	4595558247617947
177	0	4089532572189213
177	1	4746852410980267
177	0	4939729806369809
178	0	4345941754269497
177	2	4738136773685170
178	1	4418939893572088
178	0	4913452704723445
178	2	4593174965783184
178	3	4115257567298989
179	0	4609358617575211
179	1	4402134398178932
179	2	4315782782303346
180	0	4885812717546931
179	3	4116833989050825
179	4	4894041552692639
180	1	4031719897664934
180	2	4417140567725018
180	3	4093591984504991
181	0	4292910870593257
180	3	4277780096264762
181	2	4608996897746449
181	1	4704237161222558
182	0	4889521919088925
184	1	4458932463423775
184	2	4273408572331129
184	3	4231853157841052
183	0	4401175855936131
184	0	4762522325258260
184	4	4300697098742515
184	5	4443804744160153
185	0	4286528777772044
184	4	4448646390592295
185	1	4536594123707181
185	2	4571882869262057
185	3	4302229337415071
186	0	4305278834363927
185	3	4861608551300171
186	1	4170184089703050
187	0	4703136401260389
187	1	4509922351223394
188	0	4565508930628939
188	1	4199553186146263
188	2	4205790120435764
188	3	4389046912777873
188	2	4010459339771212
189	0	4879002499813695
190	0	4354966125331112
188	4	4109427269649189
190	1	4571270064411317
190	2	4749750784189720
190	0	4605414021210418
190	3	4420555377210585
190	4	4928579237696103
191	0	4256473651257984
192	0	4492135440862192
192	1	4583617553667229
192	2	4122841483775575
193	0	4584608498625660
193	1	4733678950760206
193	2	4309597822146804
193	3	4780048877494184
194	0	4476517177770757
194	1	4289990888091481
194	2	4750643421892929
195	0	4180381645027945
194	2	4327153998276351
194	2	4810267441507479
196	0	4763446047995893
197	0	4798066047610935
197	1	4524462272047441
199	2	4295250910006912
198	0	4227884744313145
199	0	4137678669175664
199	1	4588726855907665
200	0	4692233209152091
201	0	4891668134934957
201	1	4176232741312184
201	2	4185786954065648
201	1	4620948126729914
201	4	4800591899032033
201	5	4134855620736999
201	3	4406313491111141
202	0	4258934915833165
204	1	4131645720137112
203	0	4291122783787973
204	0	4776070234677042
205	0	4753352566124026
205	1	4655213450593719
205	1	4325096417568811
205	2	4738593997158329
205	3	4947204062430414
206	0	4110969099215662
206	1	4045331979053863
206	1	4174977552394950
207	0	4297456753281060
206	1	4119685776119818
206	1	4874652113013083
207	1	4955153311744258
207	2	4048611440239531
208	2	4652087369736418
209	0	4892734097664525
208	0	4316952007501995
208	1	4254708077903485
209	1	4601357375663753
208	3	4025445736677634
210	0	4010709972750711
210	1	4931684912044127
210	2	4660693293170945
211	0	4428463728994985
211	1	4268142753156990
210	2	4894435830475561
211	2	4650276648883305
212	0	4072892116346425
212	1	4298018706094203
212	2	4191948363946659
212	3	4191598258516396
212	4	4061950510822434
213	0	4312391244034540
214	0	4299789982059917
215	0	4367751355818565
215	1	4958005493227386
217	0	4296183269135777
215	1	4493069977676478
217	1	4212905598756233
216	0	4409525748891319
217	2	4982756715252780
217	3	4515997040153824
218	0	4061845900491826
219	0	4589031523831432
219	1	4021421482444911
219	2	4664984813509795
220	0	4703748927787388
220	1	4612884509463591
220	2	4214426343210697
220	3	4032103047213943
222	1	4126894900501799
221	0	4147318291668533
222	1	4901642530818724
222	0	4075877875342530
222	3	4952994252456615
222	2	4621580387553169
223	0	4125479937512984
223	1	4298522505196010
223	2	4892552309438995
223	1	4454091412128136
223	4	4141560901222591
223	3	4049469052842822
223	5	4531017249217021
225	0	4055556559056269
224	0	4543862474472049
226	2	4469422684199740
226	0	4006710452620933
226	1	4916426642369450
228	0	4511890128192810
228	1	4424866990131520
227	0	4597461401851592
228	2	4324566680144913
228	3	4608796325387141
229	0	4891725586535615
228	3	4846766187573221
229	1	4743295374454866
230	0	4595324755280887
230	1	4922741852217666
230	2	4246887806989642
231	0	4872072539220521
232	0	4994593398176333
232	1	4540790527520881
233	0	4149191014276761
233	1	4985299251097746
233	2	4676043593616670
234	0	4593538045120288
234	0	4120034087971434
234	1	4365637474646700
233	2	4001142094670164
235	1	4700343505068592
234	2	4144216691779251
235	0	4209666759281537
236	0	4815565645736272
235	2	4320239706015111
236	1	4238288817071563
236	2	4089654648804193
238	1	4018320004448001
237	0	4662432586463735
237	1	4183837716962226
237	2	4359193080383740
237	3	4965448726670942
238	0	4409472848195319
238	2	4381637954883286
238	3	4371074218443263
238	4	4713530734024918
239	0	4288472936119508
239	2	4810885343710444
239	0	4944124152455944
239	1	4379199062821652
239	3	4760205267748033
239	4	4694330520096003
239	3	4258912489335270
239	5	4246205294935573
239	6	4552576446164918
239	7	4412611279429540
239	6	4986695486358218
240	0	4135195300840038
240	1	4895411095150537
240	2	4649773703377995
240	3	4026474774015381
241	1	4931928133186757
241	2	4976321643939244
240	3	4160133471909686
241	3	4297101496478447
241	0	4749583253240165
242	0	4640580885573732
242	1	4717594482555578
242	2	4926152350699262
243	0	4798970689318584
243	1	4285154658971000
243	2	4591129701582698
246	1	4873452335613526
244	0	4567521627110606
245	0	4800642342027524
246	0	4872371186913184
247	1	4574158893149728
247	0	4909102908027434
247	1	4127679914816450
249	0	4479232171529277
248	0	4079871858403225
251	0	4331555969226716
250	0	4550007123505944
252	0	4240928121470581
252	1	4790161021667320
252	2	4235874833398867
253	0	4050580433825637
253	1	4063967296300698
254	0	4188601372953035
254	1	4440774718498918
254	2	4485429488465011
254	3	4398811222183016
254	1	4087416035333166
254	1	4119743236297771
254	4	4332579438975884
255	0	4133928093445736
255	1	4351155749063896
255	2	4017572248875669
254	4	4579239456518072
255	3	4584553194116103
255	4	4269778726968778
255	5	4493884279567393
256	0	4484339598158888
256	2	4709764497781671
256	0	4230744974529965
256	1	4922141359877619
256	3	4470252315205039
257	0	4007504345411884
256	3	4567865553445639
257	0	4211519160480980
257	1	4517865408348021
257	2	4722129164046878
257	3	4856885694808198
257	4	4515046347967674
257	5	4806413527376860
258	0	4360496551480912
257	6	4610690437202379
259	0	4316297714403535
259	1	4365517535133957
259	2	4574418023791645
259	3	4234043492107800
260	0	4734589836404647
260	1	4133174654326144
260	2	4546664536954551
260	3	4579815110592528
261	0	4282249343075457
261	1	4331997473555596
261	3	4140976747693244
261	2	4557561657125167
262	0	4709140456925767
262	1	4731356275754764
262	0	4732079706626968
262	2	4996835296046813
262	1	4320823661664011
262	3	4237484264873566
262	4	4042799132186270
263	0	4805187112391168
263	1	4926401373920456
262	4	4652601063582686
263	2	4827116340160016
264	0	4041833841366831
264	1	4877403763845102
266	0	4050820225777566
265	0	4461754276770936
265	1	4163038737623087
265	2	4408167723175318
266	1	4668949917002019
266	3	4451402675016871
266	2	4035110826543520
267	0	4873169158732437
267	1	4053912121219251
268	0	4413608185260620
268	1	4816655274998621
268	2	4551259252636516
268	1	4131103796164883
268	3	4148183265780345
269	0	4165131602075448
269	1	4254777834652925
269	2	4234793282666601
269	3	4442131315298316
271	0	4786882728913032
270	0	4123368715552233
270	1	4094219181437778
270	2	4890275398738685
271	1	4061214164835949
271	2	4401529499637010
271	4	4406991592323895
271	3	4642383684356021
271	4	4490543164197988
271	5	4381866304513166
271	6	4939680598349345
271	5	4224188059420203
272	1	4752001767023526
272	2	4968399401338643
272	0	4532977036410262
272	1	4151952005418505
272	3	4508396121869375
272	4	4778867030080851
272	3	4699945870444001
272	5	4902455849923377
273	1	4866296017581785
273	0	4451911412820544
273	2	4627895234770772
275	0	4118218546585323
274	0	4354129450406393
275	0	4023305508763701
274	1	4154903743110307
274	2	4356699714332732
275	1	4742327579807134
275	3	4565920825987769
275	2	4375264380885294
275	3	4784501047612446
275	4	4309276850441243
275	5	4388112306633774
276	0	4375781959567367
278	0	4278783339859462
277	0	4203936780078541
277	1	4172218411923768
277	2	4755461463147002
277	3	4359806013713069
278	1	4742928177846174
278	2	4173457222717576
280	0	4606609804217618
278	3	4304232981755303
279	0	4245405601771858
279	1	4940654187494736
280	1	4262635611462886
280	2	4732259919232800
280	3	4009580538781083
281	0	4696071803785692
281	1	4981545586430554
282	0	4870413038577411
281	2	4694860252389390
283	0	4287853686081603
283	1	4752318887928495
283	2	4832556651716075
285	0	4622771438020121
285	1	4624442518220720
284	0	4613987211294920
285	2	4197794351137974
285	3	4673233364804489
285	2	4462014137009860
286	0	4987452632510196
286	1	4023997229822053
287	0	4343287600678164
287	1	4406763406243233
287	2	4783683450966351
287	3	4657623721266465
287	2	4312607458691844
288	0	4637903069840781
288	1	4206585407637457
288	2	4344776070816469
287	3	4656833781456481
288	3	4373038675108014
288	4	4146993492990398
288	5	4913409757130712
288	6	4614417994317853
288	7	4907897764805136
288	6	4464695144608971
289	0	4924312384626374
289	1	4812934677580367
289	2	4202282396788319
290	0	4929872143400861
291	0	4027820932503115
291	1	4595225131148054
291	3	4378264923144321
291	2	4576526271697120
291	3	4985151753138553
291	5	4539268564930498
291	4	4620502206354281
291	6	4994082973533621
291	7	4847681833069129
292	0	4285286003544130
292	1	4949501282973745
292	2	4170598595385724
293	0	4326763441589563
292	3	4075109523006816
294	0	4098872543203779
293	0	4457331217485316
293	0	4375201592956034
294	1	4749973604559258
295	0	4490253277987172
295	1	4276655617253794
296	0	4163428550648495
296	1	4420596880722153
297	0	4733312947448846
297	1	4777878542475381
298	0	4322330402630762
298	1	4250928173433815
298	2	4902400683825049
299	0	4560675461374665
299	2	4901304964866212
299	1	4727150570977147
300	0	4743488510646772
300	1	4024076427545789
300	0	4702923524237498
300	2	4593645745231925
300	3	4358029642605462
301	0	4396047194082447
301	1	4915427137715547
301	2	4927581458540219
302	0	4619327798020543
302	1	4431735142325945
302	2	4710541390739882
302	3	4328669190772631
304	0	4938756390895437
302	3	4769932741366162
302	4	4365875807191107
302	5	4555861882701507
302	6	4136379521721156
303	0	4053795834860739
304	1	4456324720559512
304	2	4896595315486066
304	3	4676182570038530
307	0	4871326992992625
305	0	4718149597768761
305	1	4350727404319317
306	0	4590831250387699
307	0	4704800625739457
306	1	4176420221891500
307	1	4981765820084914
307	2	4883958195901114
307	3	4539985568218808
308	0	4612973546263690
309	0	4545961931158080
309	1	4985885981357770
309	2	4030804181448789
309	3	4775870889251808
309	4	4605681948860703
310	0	4763914326892693
310	1	4740030499734089
310	2	4903965165095062
311	0	4525393631235253
310	2	4259497623367917
311	1	4166604560470172
311	2	4334597795156193
311	3	4990446107218983
311	4	4611106192950358
311	5	4640275488181278
312	0	4667656448955653
313	0	4229169199037763
314	0	4767383173919908
313	0	4542597662395682
314	1	4815671283516370
314	2	4949777008008681
314	3	4589318762040332
314	4	4817384817096038
315	0	4155183550465420
314	4	4175607479973987
315	1	4925383170565380
316	0	4192467855947751
317	0	4552488829304980
318	0	4663079652072087
318	1	4937555163724746
318	2	4152746400615783
318	3	4356938138177244
319	0	4933107937965041
318	2	4472111046465296
319	1	4976949646223370
319	2	4806799690981746
319	3	4509200188702223
319	4	4545803899542980
319	3	4881815613770368
320	0	4766130859342132
319	5	4334953396474495
320	1	4992401661366239
320	2	4022290634151768
320	3	4495925636257380
321	0	4370381140298843
321	2	4785713697638725
321	0	4077516887654130
321	3	4062870799492791
321	1	4488811742658803
322	0	4446152004697366
321	4	4158215181972015
322	1	4946346946803471
322	3	4398206422984398
322	2	4644600427418455
323	0	4127219888005366
325	0	4142325619069836
324	0	4841482297110525
323	0	4963139820415209
324	1	4082758272627932
326	0	4211981977475506
326	1	4229852517194297
326	3	4552709644769994
326	1	4401576229118803
326	1	4916048835040555
326	2	4512153081914723
327	0	4317620823604314
327	1	4912031601961331
328	0	4379304482806990
328	1	4914035638711351
329	0	4542370688713217
328	2	4544441378517594
328	3	4276998628683231
330	0	4505648825919036
331	0	4438183483073001
331	1	4667460989624509
331	2	4930515462484803
331	3	4759156707314949
331	4	4943525335482947
332	0	4731075785691197
332	1	4193268088909660
332	2	4296085688067343
333	0	4480649403803500
333	1	4027088468867474
333	2	4001749792514286
333	3	4806682117524291
333	2	4226804652125852
333	4	4315145460954329
333	5	4845029182547281
335	0	4787963076656255
336	0	4269201048654935
336	1	4193700788829426
334	0	4793930673204716
338	0	4851844214292883
336	1	4957583713611044
337	0	4377799218005290
337	1	4802298100356700
338	1	4425336029153605
338	2	4807811056859017
339	0	4514111232022000
339	1	4491202613088608
340	0	4616814220503363
341	0	4325081597825074
341	1	4818853403147263
341	2	4994371814723115
341	3	4410444230372480
343	1	4765620890832373
342	0	4780018922871439
343	0	4956166051590987
343	2	4682487219955131
344	0	4520556751477443
343	2	4319132526780340
344	1	4920150612208290
344	2	4971111163744891
344	3	4459584589736025
345	0	4798857010235860
345	1	4926813214028408
345	2	4409842427161256
346	0	4843808625755490
347	2	4017448650704194
347	0	4601321834329844
347	1	4638904638242789
348	0	4849632014071259
348	1	4425154139774933
348	2	4798988655880288
348	3	4937325935722810
348	2	4376429812634888
348	4	4104036309445469
349	0	4483411617864902
349	1	4309051611035737
350	0	4297329370718865
349	2	4127019239263346
349	3	4303771088362498
350	1	4019722554185504
350	2	4052375141192505
352	0	4295317983005756
350	2	4005376408804590
350	3	4799979985308248
351	0	4354084608562854
351	1	4436970482364122
351	2	4951312263726408
351	3	4847916191295514
352	1	4040900050162309
352	2	4591515985919533
352	3	4483599669589565
353	0	4535508903836920
353	1	4509196966192126
354	0	4316539803597655
354	1	4440366587153649
354	2	4739632621466515
354	0	4645643874307895
355	0	4076466721836967
354	2	4696496514182196
355	1	4948736200652572
356	0	4186384308823810
356	1	4539195901364414
354	2	4391923789332089
356	2	4054963879270235
356	3	4349958394077714
358	0	4213627618971209
357	0	4908585925521853
357	1	4629993115232455
358	1	4986848153399508
358	0	4316389617452774
358	2	4957286271381311
359	0	4754403944616172
359	1	4649397080649493
359	0	4508346760196168
359	2	4147436266902495
360	0	4275827078732290
361	0	4909293040595170
360	0	4587132747758823
360	0	4071944046588989
360	1	4185262117888003
361	1	4719146480645428
362	0	4498195178776182
361	2	4870039816791450
362	1	4635241915783521
365	0	4229668653393661
365	1	4749338204908562
363	0	4038866907633061
363	1	4803336121156953
363	2	4649792161609954
362	1	4761633963955215
363	3	4166480083521530
363	4	4885310675455278
364	0	4970994386879698
365	2	4093630689346058
365	3	4038595783560458
365	4	4118311127199919
365	5	4155512314578443
365	6	4446853499953574
366	0	4242521636734688
366	1	4070632422853439
366	2	4531202124897796
367	0	4844017809708759
367	1	4376124314358397
367	3	4194944055416710
367	1	4115282102296652
367	2	4200300170998094
368	0	4409732752996121
368	1	4492826513866496
368	2	4380484834371732
368	3	4930525090253041
368	4	4635152108543913
368	3	4149956493142183
370	0	4869523367748053
369	0	4816240059186153
369	1	4934029040183982
370	1	4238913244334512
371	0	4169230073310189
370	1	4961308386902791
371	1	4499617070272548
371	2	4260415187329401
371	3	4157180116343503
372	0	4029545505492424
371	3	4763308344267378
373	0	4798996538571156
